Age,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
39,1383,2,3,0.1515837104072398,4,0,42,2,2,0.19047619047619047,4,5204,7790,8,0,11,3,3,2,13,2,3,5,4,0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
53,447,2,3,0.1274787535410765,4,1,39,4,4,0.030303030303030304,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
36,430,2,4,0.13846153846153847,4,0,73,3,2,0.16071428571428573,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,740,1,3,0.1515837104072398,2,1,64,2,2,0.17408906882591094,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60,1179,16,4,0.23387096774193547,1,1,84,3,2,0.17408906882591094,1,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1082,1,4,0.1274787535410765,3,1,87,3,1,0.16071428571428573,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,408,25,5,0.23958333333333334,3,0,71,2,1,0.16071428571428573,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
27,472,1,1,0.23958333333333334,3,1,60,2,2,0.08928571428571429,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,810,8,2,0.23958333333333334,2,1,92,4,2,0.17408906882591094,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
39,766,20,3,0.1515837104072398,3,1,83,3,2,0.17408906882591094,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
52,266,2,1,0.23387096774193547,1,0,57,1,5,0.03076923076923077,4,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
29,942,15,1,0.1515837104072398,2,0,69,1,1,0.16071428571428573,4,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,469,2,2,0.1274787535410765,4,1,35,3,4,0.03076923076923077,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45,364,25,3,0.1274787535410765,2,0,83,3,5,0.03076923076923077,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,1249,7,3,0.1515837104072398,1,1,97,3,3,0.24338624338624337,1,5210,20308,1,0,18,3,1,1,24,2,3,24,9,9,11,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,370,10,4,0.1274787535410765,4,1,58,3,2,0.08928571428571429,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
46,1485,18,3,0.1274787535410765,3,0,87,3,2,0.08928571428571429,3,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1136,1,4,0.1274787535410765,2,1,81,4,4,0.030303030303030304,4,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,147,20,2,0.23958333333333334,2,1,37,3,2,0.24338624338624337,4,5415,15972,3,1,19,3,4,1,12,4,3,10,7,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,117,13,4,0.1515837104072398,2,1,73,3,2,0.17408906882591094,4,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,311,20,3,0.1515837104072398,2,1,89,3,2,0.24338624338624337,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,287,5,2,0.1515837104072398,2,1,73,3,1,0.16071428571428573,4,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,986,3,4,0.1274787535410765,2,1,93,2,3,0.030303030303030304,3,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
59,326,3,3,0.1515837104072398,3,0,48,2,2,0.17408906882591094,4,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,397,2,2,0.1274787535410765,4,0,54,2,3,0.08928571428571429,3,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,884,23,2,0.1274787535410765,3,1,41,4,2,0.24338624338624337,4,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,895,5,3,0.23958333333333334,4,1,56,3,2,0.4032258064516129,4,2086,3335,3,0,14,3,3,1,19,6,4,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
27,954,9,3,0.23387096774193547,4,1,44,3,2,0.17408906882591094,4,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,945,5,2,0.1274787535410765,2,1,80,3,2,0.19047619047619047,2,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40,1329,7,3,0.1515837104072398,1,1,73,3,1,0.24338624338624337,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
25,959,28,3,0.1515837104072398,1,1,41,2,2,0.17408906882591094,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,853,1,1,0.1515837104072398,3,0,96,3,2,0.08928571428571429,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,408,9,4,0.1515837104072398,3,1,42,2,1,0.16071428571428573,2,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58,1055,1,3,0.1274787535410765,4,0,76,3,5,0.030303030303030304,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
22,1123,16,2,0.1274787535410765,4,1,96,4,1,0.24338624338624337,4,2935,7324,1,1,13,3,2,2,1,2,2,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1355,4,4,0.1515837104072398,3,1,78,2,3,0.06315789473684211,3,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
55,436,2,1,0.1274787535410765,3,1,37,3,2,0.17408906882591094,4,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,440,21,3,0.1274787535410765,3,1,42,3,1,0.16071428571428573,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37,342,16,4,0.23387096774193547,4,1,66,2,2,0.17408906882591094,3,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,1273,2,2,0.1274787535410765,4,0,72,4,1,0.16071428571428573,3,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,670,10,4,0.1274787535410765,1,0,51,3,2,0.06315789473684211,3,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1277,8,5,0.1515837104072398,1,1,87,1,1,0.24338624338624337,3,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1382,8,2,0.13846153846153847,1,0,85,3,2,0.17408906882591094,3,4907,13684,0,1,22,4,2,1,6,3,2,5,3,0,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
36,938,2,4,0.1274787535410765,3,1,79,3,1,0.24338624338624337,3,2519,12287,4,0,21,4,3,0,16,6,3,11,8,3,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
19,419,21,3,0.13846153846153847,4,1,37,2,1,0.4032258064516129,2,2121,9947,1,1,13,3,2,0,1,3,4,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,303,2,4,0.23387096774193547,3,0,75,3,1,0.4032258064516129,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19,504,10,3,0.1274787535410765,1,0,96,2,1,0.16071428571428573,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,444,2,1,0.1274787535410765,3,1,40,2,4,0.03076923076923077,1,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,1380,9,2,0.1515837104072398,3,0,75,3,1,0.24338624338624337,4,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,243,7,4,0.23387096774193547,4,0,46,2,2,0.17408906882591094,4,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
29,337,14,1,0.13846153846153847,3,0,84,3,3,0.06315789473684211,4,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,471,24,3,0.23958333333333334,3,1,66,1,1,0.24338624338624337,4,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40,616,2,2,0.1515837104072398,3,0,99,3,1,0.24338624338624337,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,1158,9,3,0.1274787535410765,4,1,94,3,1,0.16071428571428573,4,2070,2613,1,0,23,4,4,1,5,3,2,5,2,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,1283,5,5,0.1274787535410765,2,1,90,4,1,0.16071428571428573,3,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
33,970,7,3,0.1515837104072398,4,0,30,3,2,0.17408906882591094,2,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1213,2,1,0.22727272722287328,2,1,94,2,2,0.19047619047619047,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,219,16,2,0.13846153846153847,4,0,44,2,2,0.08928571428571429,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
18,1124,1,3,0.1515837104072398,4,0,97,3,1,0.24338624338624337,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,721,1,2,0.1274787535410765,3,0,58,3,2,0.24338624338624337,4,4011,10781,1,0,23,4,4,0,12,2,3,12,8,3,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1055,2,4,0.1515837104072398,1,0,47,3,2,0.08928571428571429,4,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1212,8,2,0.23387096774193547,3,0,78,2,3,0.17408906882591094,4,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,511,2,2,0.1274787535410765,1,0,89,4,2,0.17408906882591094,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,310,7,2,0.23958333333333334,4,1,72,3,1,0.24338624338624337,3,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25,867,19,2,0.23387096774193547,3,1,36,2,1,0.4032258064516129,2,2413,18798,1,1,18,3,3,3,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
53,1070,3,4,0.1274787535410765,3,1,45,3,4,0.030303030303030304,3,17584,21016,3,1,16,3,4,3,21,5,2,5,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1479,1,3,0.1515837104072398,3,0,84,3,2,0.08928571428571429,2,6397,26767,1,0,20,4,1,1,6,6,1,6,5,1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,801,1,4,0.23387096774193547,3,0,48,3,3,0.17408906882591094,4,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
28,1451,2,1,0.1515837104072398,1,1,67,2,1,0.16071428571428573,2,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,390,17,4,0.1274787535410765,4,1,62,1,1,0.24338624338624337,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,806,7,3,0.23958333333333334,2,0,39,3,1,0.24338624338624337,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1017,6,4,0.1515837104072398,2,1,82,1,2,0.16071428571428573,4,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
20,1362,10,1,0.1274787535410765,4,1,32,3,1,0.16071428571428573,3,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,661,9,2,0.1515837104072398,2,1,61,3,1,0.16071428571428573,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19,1181,3,1,0.1274787535410765,2,0,79,3,1,0.24338624338624337,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21,1334,10,3,0.1515837104072398,3,0,36,2,1,0.24338624338624337,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,301,22,4,0.13846153846153847,1,0,72,3,4,0.030303030303030304,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,495,2,1,0.1515837104072398,3,1,37,3,4,0.03076923076923077,3,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,201,1,4,0.1515837104072398,2,0,95,3,1,0.24338624338624337,1,2576,20490,3,0,16,3,2,1,8,5,3,5,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,891,4,2,0.1515837104072398,2,0,99,2,2,0.17408906882591094,4,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,157,10,3,0.1274787535410765,3,0,77,3,2,0.08928571428571429,1,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
36,541,3,4,0.1274787535410765,1,1,48,2,3,0.17408906882591094,4,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42,458,26,5,0.1274787535410765,1,0,60,3,3,0.030303030303030304,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,813,1,3,0.1274787535410765,2,1,61,3,1,0.16071428571428573,4,2293,3020,2,1,16,3,1,1,6,2,2,2,0,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,443,8,1,0.1515837104072398,3,0,48,3,1,0.24338624338624337,3,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,549,8,4,0.13846153846153847,4,1,75,3,2,0.16071428571428573,4,3697,9278,9,0,14,3,1,2,12,3,3,10,9,9,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,268,2,5,0.1274787535410765,4,1,92,3,1,0.16071428571428573,3,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,342,2,3,0.1515837104072398,1,1,57,3,1,0.16071428571428573,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,827,29,4,0.1274787535410765,1,0,54,2,2,0.16071428571428573,3,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,855,7,4,0.23387096774193547,4,0,73,3,2,0.17408906882591094,1,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
32,1125,16,1,0.1515837104072398,2,0,72,1,1,0.16071428571428573,1,3919,4681,1,1,22,4,2,0,10,5,3,10,2,6,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,1115,1,3,0.1515837104072398,1,0,73,3,5,0.030303030303030304,2,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,1343,22,1,0.23958333333333334,3,1,49,3,1,0.4032258064516129,3,3447,24444,1,0,11,3,3,0,3,2,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,641,25,2,0.23958333333333334,4,0,85,3,2,0.17408906882591094,3,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,217,10,4,0.23387096774193547,2,1,43,3,2,0.17408906882591094,3,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1322,28,3,0.1515837104072398,4,0,43,3,4,0.030303030303030304,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,529,2,3,0.23958333333333334,4,1,78,3,1,0.16071428571428573,1,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
48,1469,20,4,0.1274787535410765,4,1,51,3,1,0.16071428571428573,3,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
53,607,2,5,0.23958333333333334,3,0,78,2,3,0.08928571428571429,4,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,933,9,4,0.1515837104072398,3,1,94,3,1,0.24338624338624337,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,414,2,4,0.23387096774193547,3,1,82,2,2,0.17408906882591094,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1116,2,3,0.1274787535410765,3,0,49,3,1,0.24338624338624337,4,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
59,1429,18,4,0.1274787535410765,4,1,67,3,3,0.08928571428571429,4,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
28,736,26,3,0.1515837104072398,3,1,48,2,2,0.17408906882591094,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1069,2,1,0.1515837104072398,4,1,45,2,2,0.08928571428571429,3,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,1262,1,4,0.1274787535410765,1,1,35,4,4,0.03076923076923077,4,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,1038,20,3,0.1274787535410765,2,1,95,1,3,0.06315789473684211,1,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,648,11,3,0.1515837104072398,3,1,56,2,2,0.19047619047619047,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,210,1,1,0.23387096774193547,3,1,73,3,2,0.17408906882591094,2,6349,22107,0,1,13,3,4,1,6,0,3,5,4,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,1496,1,1,0.23958333333333334,4,1,41,3,2,0.08928571428571429,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,515,1,2,0.1515837104072398,1,0,98,3,3,0.030303030303030304,4,13458,15146,1,1,12,3,3,0,15,1,3,15,14,8,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,1162,1,1,0.1274787535410765,3,0,98,3,3,0.030303030303030304,2,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,660,7,1,0.1515837104072398,4,1,76,3,1,0.4032258064516129,3,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
23,1243,6,3,0.1515837104072398,3,1,63,4,1,0.24338624338624337,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
24,1476,4,1,0.1274787535410765,4,0,42,3,2,0.17408906882591094,3,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
52,322,28,2,0.1274787535410765,4,0,59,4,4,0.08928571428571429,3,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1404,20,3,0.23958333333333334,3,0,84,3,1,0.4032258064516129,4,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,530,1,4,0.1515837104072398,3,1,78,2,4,0.06315789473684211,2,13503,14115,1,0,22,4,4,1,22,3,2,22,3,11,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,192,10,2,0.1515837104072398,1,1,69,3,1,0.16071428571428573,4,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,264,9,3,0.23387096774193547,3,1,59,3,5,0.03076923076923077,3,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
38,693,7,3,0.1515837104072398,4,1,57,4,1,0.16071428571428573,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,702,1,4,0.1515837104072398,1,0,59,2,2,0.17408906882591094,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,1305,10,4,0.1515837104072398,3,1,49,3,2,0.08928571428571429,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
46,261,21,2,0.1274787535410765,4,0,66,3,2,0.06315789473684211,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,629,27,2,0.1274787535410765,4,0,95,3,1,0.16071428571428573,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27,618,4,3,0.1515837104072398,2,0,76,3,1,0.16071428571428573,3,2318,17808,1,0,19,3,3,0,1,2,3,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,1313,7,3,0.1274787535410765,2,0,31,3,5,0.030303030303030304,4,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,170,3,2,0.1274787535410765,3,1,76,2,2,0.24338624338624337,3,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
